nm,n,k,wl
6520.0,3.469828228,2.4176e-06,6.52
6530.0,3.4698280535,2.4341e-06,6.53
6540.0,3.4698278784,2.4506e-06,6.54
6550.0,3.4698277026,2.4673e-06,6.55
6560.0,3.4698275261,2.4841e-06,6.56
6570.0,3.4698273488,2.5011e-06,6.57
6580.0,3.4698271708,2.5181e-06,6.58
6590.0,3.4698269921,2.5353e-06,6.59
6600.0,3.4698268127,2.5526e-06,6.6
6610.0,3.4698266325,2.57e-06,6.61
6620.0,3.4698264516,2.5876e-06,6.62
6630.0,3.46982627,2.6052e-06,6.63
6640.0,3.4698260876,2.623e-06,6.64
6650.0,3.4698259044,2.641e-06,6.65
6660.0,3.4698257205,2.659e-06,6.66
6670.0,3.4698255358,2.6772e-06,6.67
6680.0,3.4698253503,2.6956e-06,6.68
6690.0,3.469825164,2.714e-06,6.69
6700.0,3.469824977,2.7326e-06,6.7
6710.0,3.4698247892,2.7514e-06,6.71
6720.0,3.4698246005,2.7702e-06,6.72
6730.0,3.4698244111,2.7893e-06,6.73
6740.0,3.4698242209,2.8084e-06,6.74
6750.0,3.4698240298,2.8277e-06,6.75
6760.0,3.4698238379,2.8472e-06,6.76
6770.0,3.4698236452,2.8667e-06,6.77
6780.0,3.4698234517,2.8865e-06,6.78
6790.0,3.4698232573,2.9064e-06,6.79
6800.0,3.4698230621,2.9264e-06,6.8
6810.0,3.4698228661,2.9466e-06,6.81
6820.0,3.4698226691,2.9669e-06,6.82
6830.0,3.4698224714,2.9874e-06,6.83
6840.0,3.4698222727,3.0081e-06,6.84
6850.0,3.4698220732,3.0289e-06,6.85
6860.0,3.4698218727,3.0499e-06,6.86
6870.0,3.4698216714,3.071e-06,6.87
6880.0,3.4698214692,3.0923e-06,6.88
6890.0,3.4698212661,3.1138e-06,6.89
6900.0,3.469821062,3.1354e-06,6.9
6910.0,3.4698208571,3.1572e-06,6.91
6920.0,3.4698206512,3.1791e-06,6.92
6930.0,3.4698204444,3.2013e-06,6.93
6940.0,3.4698202366,3.2236e-06,6.94
6950.0,3.4698200279,3.2461e-06,6.95
6960.0,3.4698198182,3.2688e-06,6.96
